InputID,TargetID,Distance
T050,T097,31413.14293
T050,T078,16348.70530
T050,T072,19060.36260
T050,T128,26138.17585
T050,T103,27399.40678
T050,T102,20156.72145
T050,T100,26150.51069
T050,T099,23628.02652
T050,T073,17987.29033
T050,T071,16773.30120
T050,T070,16025.60116
T050,T069,16816.10497
T050,T077,18000.82973
T050,T076,15285.46552
T050,T075,16105.70066
T050,T074,10998.65828
T050,T082,13561.05564
T050,T081,12179.65730
T050,T080,19496.85200
T050,T079,20207.98498
T050,T063,10750.23344
T050,T155,17388.25151
T050,T114,13857.50815
T050,T083,20247.45468
T050,T017,8265.56300
T050,T005,7266.25610
T050,T160,1881.72010
T050,T144,8661.67213
T050,T035,9287.36117
T050,T004,6584.95937
T050,T095,23892.95978
T050,T044,4104.63061
T050,T061,13181.58289
T050,T060,10774.84833
T050,T039,2821.03500
T050,T036,9589.45338
T050,T067,18274.59213
T050,T066,16419.09643
T050,T065,16392.81238
T050,T062,13253.96383
T050,T040,7706.73266
T050,T037,8374.22326
T050,T034,8412.25765
T050,T012,9127.69862
T050,T085,22310.06301
T054,T051,8655.69316
T054,T047,8007.19984
T054,T043,8870.58009
T054,T013,12709.57481
T054,T219,6121.88413
T054,T161,22818.57636
T054,T088,7928.16368
T054,T084,25630.67442
T054,T030,7467.40004
T054,T018,10134.17437
T054,T014,13995.45684
T054,T149,8578.00602
T054,T147,5753.63859
T054,T146,7100.56067
T054,T145,4875.29382
T054,T154,9980.96007
T054,T152,10949.88280
T054,T151,13986.54478
T054,T150,10104.77719
T054,T220,6804.24737
T054,T218,8680.54007
T054,T162,21869.89785
T054,T158,27325.41889
T054,T008,15430.65970
T054,T006,15645.91021
T054,T003,11420.84619
T054,T001,9154.62589
T054,T011,16836.22143
T054,T009,16400.29834
T054,T159,21041.67743
T054,T153,10803.12793
T054,T028,8655.73357
T054,T025,11729.16815
T054,T019,6314.52794
T054,T016,17897.23681
T054,T090,6646.25842
T054,T089,22128.37905
T054,T033,5999.28155
T054,T031,17261.12220
T054,T142,12487.50745
T054,T141,11495.48777
T054,T135,29880.13352
T054,T092,5871.05654
T054,T045,2850.53185
T054,T015,16996.27180
T054,T007,13969.28634
T054,T002,14470.79342
T054,T050,5165.49212
T054,T049,3439.19066
T054,T048,6364.11092
T054,T046,3898.14832
T054,T094,22515.42352
T054,T091,6773.25726
T054,T086,26214.96175
T054,T148,11563.94149
T054,T143,16036.65530
T054,T129,3825.60862
T054,T096,21443.42647
T054,T238,19741.18411
T054,T237,21003.53572
T054,T236,14059.06773
T054,T235,16170.49042
T054,T054C,427.26251
T054,T094B,22742.13955
T054,T065A,18743.29682
T054,T227,21643.75734
T054,T225,21482.23397
T054,T223,15456.27734
T054,T222,9487.11903
T054,T230,10481.00430
T054,T229,18732.98794
T054,T226,14351.91784
T054,T224,4305.01852
T054,T232,3160.96678
T054,T231,7781.99994
T054,T035,19816.45572
T054,T228,8395.06772
T054,T234,10986.27745
T054,T233,17499.77975
T054,T002B,13448.79956
T054,T002A,13339.52061
T054,T221,30210.24929
T054,T157,11075.36925
T054,T156,18833.05785
T054,T027,10611.30046
T054,T090A,25800.85691
T054,T903,25104.82000
T054,T900,22221.31453
T054,T009,20683.12593
T054,T128A,21059.09305
T054,T200A,22219.63545
T054,T090C,27380.72508
T054,T090B,6422.26178
T054,T218B,9520.23809
T054,T218C,8914.37629
T054,T218A,8966.98830
T054,T200B,31460.66299
T054,T206,21829.77921
T054,T200,27697.28017
T054,T138,22058.84360
T054,T115,27737.05121
T054,T107,21749.28895
T054,T215,27464.30414
T054,T212,27954.78281
T054,T209,21355.95672
T054,T097,30891.38260
T054,T078,16432.48393
T054,T072,20209.82329
T054,T128,24769.23272
T054,T103,25614.65777
T054,T102,19174.84639
T054,T100,24168.73650
T054,T099,21863.82080
T054,T073,16723.78649
T054,T071,19686.90984
T054,T070,19500.88671
T054,T069,17490.96664
T054,T077,16353.17665
T054,T076,14190.17364
T054,T075,14165.91212
T054,T074,11403.91352
T054,T082,13198.42946
T054,T081,11156.08317
T054,T080,18649.02289
T054,T079,18231.00932
T054,T063,13267.97388
T054,T155,20272.87134
T054,T114,16219.31205
T054,T083,18937.82837
T054,T017,12775.55718
T054,T005,12175.34219
T054,T160,5115.05769
T054,T144,13653.78909
T054,T035,10207.10949
T054,T004,10652.49865
T054,T095,24894.47746
T054,T044,7426.18838
T054,T061,13980.62542
T054,T060,11638.71346
T054,T039,7932.53973
T054,T036,12413.66300
T054,T067,20374.68500
T054,T066,17704.56646
T054,T065,18827.64597
T054,T062,15006.63392
T054,T040,10601.11103
T054,T037,13528.99177
T054,T034,9795.72758
T054,T012,12266.09051
T054,T085,22308.99005
T086,T051,17621.50430
T086,T047,20038.51677
T086,T043,18840.92943
T086,T013,27661.07346
T086,T219,30952.31914
T086,T161,3416.87757
T086,T088,20146.03522
T086,T084,6497.27395
T086,T030,23661.31179
T086,T018,35795.10823
T086,T014,32649.94866
T086,T149,34012.30368
T086,T147,27145.22762
T086,T146,30060.18059
T086,T145,21437.47934
T086,T154,26349.68060
T086,T152,17827.36923
T086,T151,27329.24197
T086,T150,35380.40226
T086,T220,30643.21849
T086,T218,29207.99982
T086,T162,6639.81825
T086,T158,2679.31107
T086,T008,36521.74544
T086,T006,34998.36806
T086,T003,31375.23157
T086,T001,29857.14433
T086,T011,31306.15842
T086,T009,34518.89434
T086,T159,5447.93202
T086,T153,25345.61086
T086,T028,33183.30408
T086,T025,32895.54516
T086,T019,29102.01613
T086,T016,37611.37643
T086,T090,19982.41050
T086,T089,4466.86474
T086,T033,24335.54462
T086,T031,14492.91300
T086,T142,30558.71067
T086,T141,31148.34696
T086,T135,4944.55090
T086,T092,20503.67377
T086,T045,25924.31769
T086,T015,34041.29812
T086,T007,34918.83951
T086,T002,31335.68761
T086,T050,25700.68740
T086,T049,23166.86235
T086,T048,19945.85377
T086,T046,22600.43197
T086,T094,3721.17192
T086,T091,19460.90188
T086,T054,26214.96175
T086,T148,36565.92457
T086,T143,35905.89450
T086,T129,23167.76440
T086,T096,4843.00758
T086,T238,7664.83656
T086,T237,5830.04191
T086,T236,34915.15735
T086,T235,10620.98594
T086,T054C,26602.56767
T086,T094B,3474.73430
T086,T065A,11612.49559
T086,T227,7724.15500
T086,T225,7626.86037
T086,T223,33457.02725
T086,T222,26939.63343
T086,T230,24869.25097
T086,T229,7854.12611
T086,T226,11865.97999
T086,T224,28760.37621
T086,T232,24916.60144
T086,T231,33217.28624
T086,T035,9996.73868
T086,T228,29546.79224
T086,T234,29078.40560
T086,T233,37325.51694
T086,T002B,30730.05662
T086,T002A,32011.84849
T086,T221,11942.40282
T086,T157,15298.64897
T086,T156,10765.64885
T086,T027,33210.85156
T086,T090A,1663.16995
T086,T903,36635.45825
T086,T900,36433.61573
T086,T009,37157.46810
T086,T128A,10649.73890
T086,T200A,11715.23539
T086,T090C,2511.56713
T086,T090B,20054.91503
T086,T218B,29368.78157
T086,T218C,27727.00040
T086,T218A,29934.92679
T086,T200B,12005.25329
T086,T206,12368.85802
T086,T200,9833.92543
T086,T138,8699.82172
T086,T115,6609.61040
T086,T107,9072.50125
T086,T215,12080.52613
T086,T212,11810.32166
T086,T209,12289.30302
T086,T097,7728.78437
T086,T078,9795.33428
T086,T072,6957.12264
T086,T128,9417.89915
T086,T103,11780.78740
T086,T102,9111.32778
T086,T100,12507.87784
T086,T099,11273.01888
T086,T073,11345.57664
T086,T071,13262.27131
T086,T070,15779.20530
T086,T069,8894.68040
T086,T077,12541.65653
T086,T076,12857.96782
T086,T075,14472.74580
T086,T074,14932.54547
T086,T082,13088.21868
T086,T081,15349.78343
T086,T080,9082.89269
T086,T079,12826.04198
T086,T063,15801.91602
T086,T155,12942.52207
T086,T114,13239.84376
T086,T083,10238.47749
T086,T017,31375.19258
T086,T005,29379.97048
T086,T160,23863.71121
T086,T144,29645.63620
T086,T035,16473.92835
T086,T004,31054.65886
T086,T095,2868.57636
T086,T044,21782.08143
T086,T061,12537.24352
T086,T060,14966.01982
T086,T039,25169.82751
T086,T036,17094.32481
T086,T067,9751.76254
T086,T066,9512.29553
T086,T065,11812.78956
T086,T062,12824.43689
T086,T040,18601.71294
T086,T037,27674.12180
T086,T034,17290.28646
T086,T012,34170.49172
T086,T085,4386.64725
T091,T051,1899.73152
T091,T047,3989.50132
T091,T043,3868.59747
T091,T013,13220.37024
T091,T219,11824.83431
T091,T161,16057.15516
T091,T088,4010.05963
T091,T084,19305.51778
T091,T030,6973.34217
T091,T018,16488.81469
T091,T014,16643.66778
T091,T149,14764.76253
T091,T147,8843.07604
T091,T146,11554.51120
T091,T145,2364.60165
T091,T154,10630.68836
T091,T152,5881.25808
T091,T151,13941.93485
T091,T150,16213.75056
T091,T220,11843.60698
T091,T218,11708.99849
T091,T162,15460.77095
T091,T158,20555.26880
T091,T008,19432.26868
T091,T006,18797.57245
T091,T003,14480.09150
T091,T001,12367.30206
T091,T011,17803.78260
T091,T009,19017.86400
T091,T159,14362.52469
T091,T153,10575.66895
T091,T028,14252.93949
T091,T025,15506.16067
T091,T019,10558.28285
T091,T016,21377.24541
T091,T090,1630.00509
T091,T089,15450.00965
T091,T033,6580.58996
T091,T031,11668.29670
T091,T142,14640.14270
T091,T141,14392.50199
T091,T135,23119.54033
T091,T092,1928.67761
T091,T045,6747.43907
T091,T015,19163.82821
T091,T007,17804.65533
T091,T002,16267.98359
T091,T050,7372.19761
T091,T049,3812.14927
T091,T048,696.17048
T091,T046,3236.09827
T091,T094,15774.17725
T091,T086,19460.90188
T091,T054,6773.25726
T091,T148,17531.24040
T091,T143,19470.94380
T091,T129,4455.11525
T091,T096,14674.59389
T091,T238,13036.76311
T091,T237,14241.11376
T091,T236,17852.01962
T091,T235,9706.31136
T091,T054C,7150.65682
T091,T094B,15992.21010
T091,T065A,12558.83986
T091,T227,15384.04201
T091,T225,14881.95366
T091,T223,17928.17967
T091,T222,10692.15537
T091,T230,10048.75623
T091,T229,12116.56302
T091,T226,7618.03212
T091,T224,9618.96476
T091,T232,5806.26166
T091,T231,13956.06921
T091,T035,13420.88215
T091,T228,11788.59409
T091,T234,12909.36161
T091,T233,21008.33591
T091,T002B,15318.77786
T091,T002A,15923.67148
T091,T221,24355.78323
T091,T157,4338.05882
T091,T156,12492.68144
T091,T027,15126.85097
T091,T090A,19101.20644
T091,T903,25699.27629
T091,T900,23623.13464
T091,T009,22903.20148
T091,T128A,15305.60938
T091,T200A,16708.15808
T091,T090C,20705.51671
T091,T090B,1267.36408
T091,T218B,12251.65763
T091,T218C,10865.36587
T091,T218A,12322.05372
T091,T200B,25507.48859
T091,T206,16456.01139
T091,T200,21716.38994
T091,T138,15981.75093
T091,T115,21370.66656
T091,T107,15722.94324
T091,T215,21832.36727
T091,T212,22248.12393
T091,T209,15962.56596
T091,T097,24457.26752
T091,T078,9704.76451
T091,T072,13475.83926
T091,T128,18833.48928
T091,T103,20034.07878
T091,T102,12933.60739
T091,T100,18778.57353
T091,T099,16259.53230
T091,T073,10665.98729
T091,T071,13899.23562
T091,T070,14312.92970
T091,T069,10719.14928
T091,T077,10630.11395
T091,T076,7980.04911
T091,T075,8757.30809
T091,T074,4647.61345
T091,T082,6556.91068
T091,T081,4848.19611
T091,T080,12319.68222
T091,T079,12842.65244
T091,T063,7630.93136
T091,T155,14432.76070
T091,T114,10161.84991
T091,T083,12930.36542
T091,T017,15252.55915
T091,T005,13805.14969
T091,T160,5580.87254
T091,T144,14888.20074
T091,T035,3724.06750
T091,T004,13878.56478
T091,T095,18126.87293
T091,T044,5217.03649
T091,T061,7247.55417
T091,T060,4999.71066
T091,T039,8487.97707
T091,T036,7248.98649
T091,T067,13976.59984
T091,T066,11027.33430
T091,T065,12690.24034
T091,T062,8610.52156
T091,T040,5994.40461
T091,T037,13792.85683
T091,T034,3757.43573
T091,T012,16497.20696
T091,T085,15640.91230
T094,T051,13951.91909
T094,T047,16551.60536
T094,T043,15356.61342
T094,T013,24617.67358
T094,T219,27348.31345
T094,T161,781.29288
T094,T088,16658.34908
T094,T084,6411.42103
T094,T030,20256.95712
T094,T018,32163.22969
T094,T014,29495.23180
T094,T149,30391.45536
T094,T147,23632.91099
T094,T146,26544.54118
T094,T145,17724.12955
T094,T154,23116.90275
T094,T152,14522.34212
T094,T151,24413.46682
T094,T150,31777.96772
T094,T220,27089.38643
T094,T218,25813.91711
T094,T162,4337.18548
T094,T158,5500.55028
T094,T008,33252.84140
T094,T006,31844.85501
T094,T003,28084.16213
T094,T001,26471.54017
T094,T011,28477.56064
T094,T009,31460.23247
T094,T159,1915.79649
T094,T153,22195.14352
T094,T028,29618.35892
T094,T025,29553.41713
T094,T019,25575.26278
T094,T016,34479.19646
T094,T090,16352.89950
T094,T089,1359.76332
T094,T033,20844.45450
T094,T031,12077.24370
T094,T142,27384.89629
T094,T141,27872.90617
T094,T135,8155.24362
T094,T092,16786.37180
T094,T045,22297.29503
T094,T015,31065.69876
T094,T007,31633.27582
T094,T002,28289.15709
T094,T050,22170.83123
T094,T049,19505.51525
T094,T048,16274.52386
T094,T046,18936.02184
T094,T091,15774.17725
T094,T086,3721.17192
T094,T054,22515.42352
T094,T148,32990.85884
T094,T143,32727.82611
T094,T129,19446.67391
T094,T096,1557.97816
T094,T238,4991.24496
T094,T237,3164.60002
T094,T236,31636.90653
T094,T235,6970.10188
T094,T054C,22906.01292
T094,T094B,349.79444
T094,T065A,9363.51332
T094,T227,5478.89603
T094,T225,5992.13987
T094,T223,30380.01114
T094,T222,23658.89624
T094,T230,21697.59426
T094,T229,4221.99454
T094,T226,8163.67031
T094,T224,25148.11575
T094,T232,21293.85175
T094,T231,29592.50065
T094,T035,7934.46341
T094,T228,26123.99469
T094,T234,25847.63176
T094,T233,34178.27618
T094,T002B,27626.38297
T094,T002A,28837.17857
T094,T221,12624.34319
T094,T157,11668.76760
T094,T156,8441.79777
T094,T027,29773.70509
T094,T090A,3463.25001
T094,T903,34307.89448
T094,T900,33805.66420
T094,T009,34318.61796
T094,T128A,8410.72042
T094,T200A,9851.22754
T094,T090C,5138.27537
T094,T090B,16406.73505
T094,T218B,26024.11848
T094,T218C,24389.14897
T094,T218A,26534.51950
T094,T200B,13104.22058
T094,T206,10385.83064
T094,T200,10044.03721
T094,T138,6735.46807
T094,T115,7621.29762
T094,T107,7000.78509
T094,T215,11821.35896
T094,T212,11755.60734
T094,T209,10175.86586
T094,T097,9896.03483
T094,T078,6084.73336
T094,T072,4280.23041
T094,T128,8544.05768
T094,T103,10964.77135
T094,T102,6030.11248
T094,T100,11185.08395
T094,T099,9303.09771
T094,T073,7948.68038
T094,T071,11391.03538
T094,T070,13892.08794
T094,T069,5383.85103
T094,T077,9228.62420
T094,T076,9204.88887
T094,T075,10987.34789
T094,T074,11294.62493
T094,T082,9368.77291
T094,T081,11630.31115
T094,T080,5798.64911
T094,T079,9947.32774
T094,T063,12677.66824
T094,T155,11222.88961
T094,T114,10460.97391
T094,T083,7278.23807
T094,T017,28186.83465
T094,T005,26230.15316
T094,T160,20315.71221
T094,T144,26608.02451
T094,T035,12897.59888
T094,T004,27722.83481
T094,T095,3636.21629
T094,T044,18330.87420
T094,T061,8991.87667
T094,T060,11398.84404
T094,T039,21802.92583
T094,T036,13944.20875
T094,T067,7881.68732
T094,T066,6429.62274
T094,T065,9610.33719
T094,T062,9658.46145
T094,T040,15308.75722
T094,T037,24703.44788
T094,T034,13765.56119
T094,T012,30798.71267
T094,T085,1495.23256
T096,T051,12816.77437
T096,T047,15209.99640
T096,T043,14012.49934
T096,T013,23110.38360
T096,T219,26110.36757
T096,T161,1442.45725
T096,T088,15317.33954
T096,T084,7871.04359
T096,T030,18867.50276
T096,T018,30958.40872
T096,T014,28016.23420
T096,T149,29172.87343
T096,T147,22312.07672
T096,T146,25226.75815
T096,T145,16714.31504
T096,T154,21657.87908
T096,T152,13081.72188
T096,T151,22884.34465
T096,T150,30538.07683
T096,T220,25802.32557
T096,T218,24421.83740
T096,T162,5310.30007
T096,T158,6037.06308
T096,T008,31810.48116
T096,T006,30366.40202
T096,T003,26648.12707
T096,T001,25075.51275
T096,T011,26939.14787
T096,T009,29959.05131
T096,T159,2321.68491
T096,T153,20711.22035
T096,T028,28341.30943
T096,T025,28138.53473
T096,T019,24265.77341
T096,T016,32996.02828
T096,T090,15148.89538
T096,T089,2488.12402
T096,T033,19507.61011
T096,T031,10524.07677
T096,T142,25910.24356
T096,T141,26430.99876
T096,T135,8698.44986
T096,T092,15804.76269
T096,T045,21087.76869
T096,T015,29548.57976
T096,T007,30196.45875
T096,T002,26784.25131
T096,T050,20863.17827
T096,T049,18349.04037
T096,T048,15139.71818
T096,T046,17785.44733
T096,T094,1557.97816
T096,T091,14674.59389
T096,T086,4843.00758
T096,T054,21443.42647
T096,T148,31723.27415
T096,T143,31256.42858
T096,T129,18513.07397
T096,T238,3444.46653
T096,T237,1681.08519
T096,T236,30197.40352
T096,T235,6482.06610
T096,T054C,21824.71584
T096,T094B,1566.71715
T096,T065A,7832.15885
T096,T227,6380.26199
T096,T225,4664.11722
T096,T223,28882.40973
T096,T222,22216.88929
T096,T230,20219.10397
T096,T229,3940.37236
T096,T226,7142.51024
T096,T224,23919.79705
T096,T232,20079.04249
T096,T231,28378.87947
T096,T035,6443.94798
T096,T228,24747.05108
T096,T234,24389.46429
T096,T233,32698.90833
T096,T002B,26133.74769
T096,T002A,27363.39687
T096,T221,14104.53253
T096,T157,10469.24068
T096,T156,6906.87898
T096,T027,28405.80751
T096,T090A,4917.24148
T096,T903,32750.84113
T096,T900,32252.66364
T096,T009,32782.96341
T096,T128A,9162.86677
T096,T200A,10729.99202
T096,T090C,6589.43105
T096,T090B,15230.40899
T096,T218B,24608.99333
T096,T218C,22970.32246
T096,T218A,25145.90764
T096,T200B,14625.82947
T096,T206,11199.14227
T096,T200,11481.80363
T096,T138,7686.78140
T096,T115,9165.39849
T096,T107,7892.05879
T096,T215,13151.74996
T096,T212,13127.87152
T096,T209,10934.46871
T096,T097,11444.81395
T096,T078,5132.39909
T096,T072,2743.81669
T096,T128,9789.99560
T096,T103,12174.28107
T096,T102,6352.21801
T096,T100,12237.32760
T096,T099,10151.76797
T096,T073,7852.50467
T096,T071,9901.67017
T096,T070,12387.64855
T096,T069,4051.77542
T096,T077,9188.73171
T096,T076,8655.45084
T096,T075,10701.62833
T096,T074,10107.82036
T096,T082,8444.52530
T096,T081,10781.98579
T096,T080,5937.77383
T096,T079,10265.74282
T096,T063,11176.23505
T096,T155,9761.83612
T096,T114,8906.72579
T096,T083,7631.11262
T096,T017,26716.70042
T096,T005,24748.40117
T096,T160,19022.83085
T096,T144,25100.57649
T096,T035,11631.17151
T096,T004,26302.90133
T096,T095,3761.36333
T096,T044,16966.88110
T096,T061,7694.31305
T096,T060,10123.08387
T096,T039,20395.77579
T096,T036,12451.57659
T096,T067,6431.13601
T096,T066,4898.41218
T096,T065,8083.32484
T096,T062,8160.57287
T096,T040,13864.36200
T096,T037,23182.88188
T096,T034,12451.29304
T096,T012,29397.52217
T096,T085,2711.35286
T129,T051,6244.25787
T129,T047,7480.80448
T129,T043,7874.18365
T129,T013,14862.60483
T129,T219,9919.92222
T129,T161,19827.54791
T129,T088,7446.23522
T129,T084,22081.33773
T129,T030,8778.90041
T129,T018,13896.63081
T129,T014,17069.26578
T129,T149,12387.60294
T129,T147,8641.89065
T129,T146,10611.39004
T129,T145,2093.63403
T129,T154,12075.27456
T129,T152,10031.61909
T129,T151,15925.76570
T129,T150,13918.11909
T129,T220,10477.60481
T129,T218,11739.56966
T129,T162,18395.59868
T129,T158,24509.64578
T129,T008,18965.05581
T129,T006,18923.50824
T129,T003,14586.02798
T129,T001,12304.64555
T129,T011,19296.49470
T129,T009,19503.88508
T129,T159,17848.38372
T129,T153,12526.68803
T129,T028,12461.10577
T129,T025,15145.87244
T129,T019,9719.79446
T129,T016,21304.88644
T129,T090,5258.86387
T129,T089,18924.14402
T129,T033,7653.96330
T129,T031,16067.59588
T129,T142,15335.87031
T129,T141,14603.09426
T129,T135,27128.34178
T129,T092,2772.37741
T129,T045,5674.13530
T129,T015,19942.95447
T129,T007,17439.46074
T129,T002,17226.39874
T129,T050,7543.44703
T129,T049,3668.97269
T129,T048,4433.64062
T129,T046,3562.83986
T129,T094,19446.67391
T129,T091,4455.11525
T129,T086,23167.76440
T129,T054,3825.60862
T129,T148,15385.75812
T129,T143,19410.56558
T129,T096,18513.07397
T129,T238,17246.44011
T129,T237,18288.26350
T129,T236,17517.83118
T129,T235,12804.96557
T129,T054C,4247.57790
T129,T094B,19701.13525
T129,T065A,17011.03256
T129,T227,18084.71112
T129,T225,19194.92159
T129,T223,18491.95911
T129,T222,11808.74486
T129,T230,12086.75744
T129,T229,15475.67534
T129,T226,11374.43121
T129,T224,7969.83070
T129,T232,5257.14645
T129,T231,11596.90954
T129,T035,17838.02466
T129,T228,11582.72422
T129,T234,13692.21770
T129,T233,20912.26866
T129,T002B,16209.37340
T129,T002A,16375.84391
T129,T221,26472.80772
T129,T157,8621.05215
T129,T156,16925.63810
T129,T027,14223.33809
T129,T090A,22609.43925
T129,T903,27511.61354
T129,T900,24935.39019
T129,T009,23694.96150
T129,T128A,17330.64979
T129,T200A,18441.40586
T129,T090C,24137.30222
T129,T090B,4856.07514
T129,T218B,12497.92008
T129,T218C,11535.89942
T129,T218A,12163.28331
T129,T200B,27745.10355
T129,T206,18035.03576
T129,T200,23999.61517
T129,T138,18418.46253
T129,T115,24201.50835
T129,T107,18092.93593
T129,T215,23689.97843
T129,T212,24192.11506
T129,T209,17564.98928
T129,T097,27386.96770
T129,T078,13396.53542
T129,T072,17624.49978
T129,T128,21069.18996
T129,T103,21836.67632
T129,T102,15628.43098
T129,T100,20369.83996
T129,T099,18101.76571
T129,T073,13126.28157
T129,T071,18337.25283
