Date,Average of Temp (F),Max of Temp (F),Min of Temp (F),Average of RH (%),Average of Dewpt (F),Average of Wind Spd (mph),Sum of Precip (in),Location,Lat,Lon,Elev,Month,Day,Year,MaxT7,MaxT14,MaxT21,MinT7,MinT14,MinT21,AvgT7,AvgT14,AvgT21,AvgT28,Rain7,Rain10,Rain14,Rain17,Rain21,Rain24,Rain28,MaxR7,MaxR14,MaxR21,MaxR2d7,MaxR2d14,MaxR2d21,Rain7d7,Rain7d14,Ran7d21,Ran14d7,Rain14d14,Rain14d21,Rain21d7,Rain21d14,Rain21d21
7/9/2007,78.33333333,93,71,67.75,66,8.625,0.3,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,9,2007,93,93,93,53,53,53,76.61309524,73.74702381,72.9265873,73.96577381,0.56,0.56,0.87,0.92,1.79,1.79,1.79,0.4,0.4,0.58,0.56,0.56,0.86,0.31,0.92,0,1.23,0.92,0.82,1.23,1.74,1.07
7/10/2007,76,89,70,74.625,67.125,10.5,0.43,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,10,2007,93,93,93,62,53,53,78.04166667,73.8452381,72.94047619,74.11011905,0.86,0.86,1.17,1.22,1.81,2.09,2.09,0.4,0.4,0.58,0.56,0.56,0.86,0.31,0.64,0.28,0.95,0.92,0.71,1.23,1.35,1.35
7/11/2007,69.20833333,76,62,52.16666667,50.75,10.83333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,11,2007,93,93,93,65,53,53,78.41666667,73.68154762,73.08333333,74.19940476,0.89,1.29,1.44,1.6,1.66,2.52,2.52,0.43,0.43,0.43,0.73,0.73,0.73,0.55,0.22,0.86,0.77,1.08,0.87,1.63,1.09,1.93
7/12/2007,70.66666667,80,61,50.70833333,50.5,11.16666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,12,2007,93,93,93,62,53,53,77.5297619,73.11607143,72.85119048,73.99851191,0.73,1.29,1.29,1.6,1.66,2.52,2.52,0.43,0.43,0.43,0.73,0.73,0.73,0.56,0.37,0.86,0.93,1.23,0.86,1.79,1.23,1.93
7/13/2007,67.125,76,58,59.45833333,51.83333333,5.291666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,13,2007,93,93,93,61,53,53,76.29761905,73.39285714,72.81944445,73.78422619,0.73,1.29,1.29,1.6,1.65,2.24,2.52,0.43,0.43,0.43,0.73,0.73,0.73,0.56,0.36,0.87,0.92,1.23,0.87,1.79,1.23,1.93
7/14/2007,72.83333333,83,62,54.54166667,54.95833333,13.125,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,14,2007,93,93,93,58,53,53,75.04166667,73.69345238,72.78769841,73.3764881,0.73,0.89,1.29,1.44,1.65,1.66,2.52,0.43,0.43,0.43,0.73,0.73,0.73,0.56,0.36,0.87,0.92,1.23,0.87,1.79,1.23,1.74
7/15/2007,72.29166667,81,62,52.25,52.625,5.083333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,15,2007,93,93,93,58,53,53,74.05952381,74.05357143,73.17261905,73.08630952,0.73,0.73,1.29,1.29,1.6,1.66,2.52,0.43,0.43,0.43,0.73,0.73,0.73,0.56,0.31,0.92,0.87,1.23,0.92,1.79,1.23,1.75
7/16/2007,73.33333333,82,65,64.375,60.29166667,5.208333333,0.39,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,16,2007,93,93,93,58,53,53,72.35119048,74.48214286,73.28174603,72.7827381,0.73,0.73,1.29,1.29,1.6,1.65,2.52,0.43,0.43,0.43,0.73,0.73,0.73,0.56,0.31,0.92,0.87,1.23,0.92,1.79,1.23,1.74
7/17/2007,74.29166667,83,69,76.95833333,66.5,6.583333333,0.11,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,17,2007,89,93,93,58,58,53,71.63690476,74.83928571,73.10912698,72.61458333,0.82,1.12,1.68,1.68,1.99,2.04,2.63,0.43,0.43,0.43,0.73,0.73,0.73,0.86,0.31,0.64,1.17,0.95,0.92,1.81,1.23,1.35
7/18/2007,76.16666667,84,69,77.25,68.375,10,1.55,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,18,2007,83,93,93,58,58,53,71.39285714,74.90476191,72.91865079,72.66071429,0.5,1.23,1.39,1.79,1.94,2.1,2.16,0.39,0.43,0.43,0.5,0.73,0.73,0.89,0.55,0.22,1.44,0.77,1.08,1.66,1.63,1.09
7/19/2007,70.95833333,81,63,76.375,62.875,11.875,0.16,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,19,2007,84,93,93,58,58,53,72.38690476,74.95833333,72.87301587,72.73511905,2.05,2.78,2.78,3.34,3.34,3.65,3.71,1.55,1.55,1.55,1.66,1.66,1.66,0.73,0.56,0.37,1.29,0.93,1.23,1.66,1.79,1.23
7/20/2007,66.875,74,58,60.29166667,52.08333333,9,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,20,2007,84,93,93,58,58,53,72.42857143,74.36309524,73.07142857,72.72172619,2.21,2.64,2.94,3.5,3.5,3.81,3.86,1.55,1.55,1.55,1.71,1.71,1.71,0.73,0.56,0.36,1.29,0.92,1.23,1.65,1.79,1.23
7/21/2007,66.91666667,74,58,58.79166667,51.5,7.416666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,21,2007,84,93,93,58,58,53,72.39285714,73.7172619,73.25992064,72.6889881,2.21,2.21,2.94,3.1,3.5,3.65,3.86,1.55,1.55,1.55,1.71,1.71,1.71,0.73,0.56,0.36,1.29,0.92,1.23,1.65,1.79,1.23
7/22/2007,70.33333333,80,59,60.41666667,54.75,3.333333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,22,2007,84,93,93,58,58,53,71.54761905,72.80357143,73.21825397,72.76636905,2.21,2.21,2.94,2.94,3.5,3.5,3.81,1.55,1.55,1.55,1.71,1.71,1.71,0.73,0.56,0.31,1.29,0.87,1.23,1.6,1.79,1.23
7/23/2007,73.33333333,83,61,55.625,55.45833333,4.083333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,23,2007,84,93,93,58,58,53,71.26785714,71.80952381,73.41071429,72.77827381,2.21,2.21,2.94,2.94,3.5,3.5,3.81,1.55,1.55,1.55,1.71,1.71,1.71,0.73,0.56,0.31,1.29,0.87,1.23,1.6,1.79,1.23
7/24/2007,74.08333333,81,67,57.25,57.875,5.25,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,24,2007,84,89,93,58,58,58,71.26785714,71.45238095,73.64880952,72.64880952,1.82,2.21,2.64,2.94,3.5,3.5,3.81,1.55,1.55,1.55,1.71,1.71,1.71,0.82,0.86,0.31,1.68,1.17,0.95,1.99,1.81,1.23
7/25/2007,77.29166667,84,71,57.625,61.08333333,6.583333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,25,2007,84,84,93,58,58,58,71.23809524,71.31547619,73.68253968,72.49851191,1.71,2.21,2.21,2.94,3.1,3.5,3.65,1.55,1.55,1.55,1.71,1.71,1.71,0.5,0.89,0.55,1.39,1.44,0.77,1.94,1.66,1.63
7/26/2007,74.33333333,81,66,73.70833333,65.20833333,9.291666667,0.19,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,26,2007,84,84,93,58,58,58,71.39880952,71.89285714,73.7718254,72.50446429,0.16,2.21,2.21,2.94,2.94,3.5,3.5,0.16,1.55,1.55,1.71,1.71,1.71,2.05,0.73,0.56,2.78,1.29,0.93,3.34,1.66,1.79
7/27/2007,75.70833333,83,70,77.04166667,67.83333333,7.75,0.17,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,27,2007,84,84,93,58,58,58,71.88095238,72.1547619,73.53571429,72.77380952,0.19,2.01,2.4,2.83,3.13,3.69,3.69,0.19,1.55,1.55,0.19,1.71,1.71,2.21,0.73,0.56,2.94,1.29,0.92,3.5,1.65,1.79
7/28/2007,72.95833333,79,67,76.04166667,64.91666667,10.04166667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,28,2007,84,84,93,58,58,58,73.14285714,72.76785714,73.52579365,73.23065476,0.36,2.07,2.57,2.57,3.3,3.46,3.86,0.19,1.55,1.55,0.36,1.71,1.71,2.21,0.73,0.56,2.94,1.29,0.92,3.5,1.65,1.79
7/29/2007,75,85,64,56.625,56.625,5.5,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,29,2007,84,84,93,59,58,58,74.00595238,72.77678571,73.20436508,73.41517857,0.36,0.52,2.57,2.57,3.3,3.3,3.86,0.19,1.55,1.55,0.36,1.71,1.71,2.21,0.73,0.56,2.94,1.29,0.87,3.5,1.6,1.79
7/30/2007,77.70833333,88,62,46.91666667,54.41666667,4.333333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,30,2007,85,85,93,61,58,58,74.67261905,72.97023809,72.76388889,73.72619048,0.36,0.36,2.57,2.57,3.3,3.3,3.86,0.19,1.55,1.55,0.36,1.71,1.71,2.21,0.73,0.56,2.94,1.29,0.87,3.5,1.6,1.79
7/31/2007,81.54166667,91,70,50.41666667,60.875,4.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,7,31,2007,88,88,89,62,58,58,75.29761905,73.28273809,72.73412698,74.0610119,0.36,0.36,2.18,2.57,3,3.3,3.86,0.19,1.55,1.55,0.36,1.71,1.71,1.82,0.82,0.86,2.64,1.68,1.17,3.5,1.99,1.81
8/1/2007,81.54166667,92,71,53.125,61.95833333,3.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,1,2007,91,91,91,62,58,58,76.36309524,73.80059524,72.99801587,74.35267857,0.36,0.36,2.07,2.57,2.57,3.3,3.46,0.19,1.55,1.55,0.36,1.71,1.71,1.71,0.5,0.89,2.21,1.39,1.44,3.1,1.94,1.66
8/2/2007,81.95833333,90,70,59.16666667,65.75,5.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,2,2007,92,92,92,62,58,58,76.97023809,74.18452381,73.58531746,74.57142857,0.36,0.36,0.52,2.57,2.57,3.3,3.3,0.19,0.19,1.55,0.36,1.71,1.71,0.16,2.05,0.73,2.21,2.78,1.29,2.94,3.34,1.66
8/3/2007,79.91666667,89,70,46.75,56.41666667,5.708333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,3,2007,92,92,92,62,58,58,78.05952381,74.97023809,74.12301587,74.66666667,0.17,0.36,0.36,2.18,2.57,3,3.3,0.17,0.19,1.55,0.36,0.36,1.71,0.19,2.21,0.73,2.4,2.94,1.29,3.13,3.5,1.65
8/4/2007,72.95833333,80,64,61.04166667,57.875,6.083333333,0.03,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,4,2007,92,92,92,62,58,58,78.66071429,75.90178571,74.73214286,74.80952381,0,0.36,0.36,2.07,2.57,2.57,3.3,0,0.19,1.55,0.17,0.36,1.71,0.36,2.21,0.73,2.57,2.94,1.29,3.3,3.5,1.65
8/5/2007,77.375,87,67,81.375,71.16666667,9.458333333,1.43,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,5,2007,92,92,92,62,59,58,78.66071429,76.33333333,74.73809524,74.56845238,0.03,0.39,0.39,0.55,2.6,2.6,3.33,0.03,0.19,1.55,0.03,0.36,1.71,0.36,2.21,0.73,2.57,2.94,1.29,3.3,3.5,1.6
8/6/2007,79.29166667,87,75,79.75,72.45833333,4.958333333,0.26,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,6,2007,92,92,92,62,61,58,79,76.83630952,74.98015873,74.32291667,1.46,1.63,1.82,1.82,4.03,4.03,4.76,1.43,1.43,1.55,1.46,1.46,1.71,0.36,2.21,0.73,2.57,2.94,1.29,3.3,3.5,1.6
8/7/2007,82.16666667,91,73,74.70833333,72.875,8.958333333,1.31,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,7,2007,92,92,92,64,62,58,79.22619048,77.26190476,75.26388889,74.35714286,1.72,1.72,2.08,2.08,3.9,4.29,4.72,1.43,1.43,1.55,1.69,1.69,1.71,0.36,1.82,0.82,2.18,2.64,1.68,3,3.5,1.99
8/8/2007,77.41666667,85,73,79.70833333,70.625,7,0.06,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,8,2007,92,92,92,64,62,58,79.31547619,77.83928571,75.63888889,74.57738095,3.03,3.03,3.39,3.39,5.1,5.6,5.6,1.43,1.43,1.55,1.69,1.69,1.71,0.36,1.71,0.5,2.07,2.21,1.39,2.57,3.1,1.94
8/9/2007,77.625,84,72,78.20833333,70.20833333,5.958333333,0.05,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,9,2007,91,92,92,64,62,58,78.72619048,77.84821429,75.6984127,74.87053571,3.09,3.09,3.45,3.45,3.61,5.66,5.66,1.43,1.43,1.43,1.69,1.69,1.71,0.36,0.16,2.05,0.52,2.21,2.78,2.57,2.94,3.34
8/10/2007,78.5,85,71,72.375,68.45833333,6.041666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,10,2007,91,92,92,64,62,58,78.10714286,78.08333333,76.01587302,75.11904762,3.14,3.14,3.31,3.5,3.5,5.32,5.71,1.43,1.43,1.43,1.69,1.69,1.69,0.17,0.19,2.21,0.36,2.4,2.94,2.57,3.13,3.5
8/11/2007,79,89,67,64.16666667,64.79166667,3.916666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,11,2007,91,92,92,64,62,58,77.90476191,78.2827381,76.56944444,75.52529762,3.14,3.14,3.14,3.5,3.5,5.21,5.71,1.43,1.43,1.43,1.69,1.69,1.69,0,0.36,2.21,0.36,2.57,2.94,2.57,3.3,3.5
8/12/2007,78.58333333,87,67,69.33333333,67.375,5.375,0.29,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,12,2007,91,92,92,67,62,59,78.76785714,78.71428572,77.14484127,75.74553571,3.11,3.14,3.14,3.5,3.5,3.66,5.71,1.43,1.43,1.43,1.69,1.69,1.69,0.03,0.36,2.21,0.39,2.57,2.94,2.6,3.3,3.5
8/13/2007,74.33333333,80,66,56.20833333,56.54166667,6.875,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,13,2007,91,92,92,67,62,61,78.94047619,78.9702381,77.53769841,75.9702381,1.97,3.43,3.43,3.6,3.79,3.79,6,1.31,1.43,1.43,1.69,1.69,1.69,1.46,0.36,2.21,1.82,2.57,2.94,4.03,3.3,3.5
8/14/2007,75.58333333,84,65,73.75,66.5,8.041666667,0.41,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,14,2007,91,92,92,66,64,62,78.23214286,78.72916667,77.58531746,76.00595238,1.71,3.43,3.43,3.43,3.79,3.79,5.61,1.31,1.43,1.43,1.57,1.69,1.69,1.72,0.36,1.82,2.08,2.18,2.64,3.9,3,3.5
8/15/2007,75.125,79,72,78.33333333,67.91666667,5.833333333,0.23,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,15,2007,89,92,92,65,64,62,77.29166667,78.30357143,77.65674603,76.05208333,0.81,3.81,3.84,3.84,4.2,4.2,5.91,0.41,1.43,1.43,1.37,1.69,1.69,3.03,0.36,1.71,3.39,2.07,2.21,5.1,2.57,3.1
8/16/2007,72.04166667,76,66,76.33333333,64.08333333,5.666666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,16,2007,89,91,92,65,64,62,76.96428571,77.8452381,77.55357143,76.01488095,0.98,2.61,4.07,4.07,4.43,4.43,4.59,0.41,1.43,1.43,0.64,1.69,1.69,3.09,0.36,0.16,3.45,0.52,2.21,3.61,2.57,2.94
8/17/2007,70.5,78,60,57.875,53.33333333,6.708333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,17,2007,89,91,92,65,64,62,76.16666667,77.13690476,77.44444444,76.05357143,0.93,2.35,4.07,4.07,4.24,4.43,4.43,0.41,1.43,1.43,0.64,1.69,1.69,3.14,0.17,0.19,3.31,0.36,2.4,3.5,2.57,3.13
8/18/2007,64.125,68,59,67.625,53.125,8.041666667,0.09,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,18,2007,89,91,92,60,60,60,75.02380952,76.46428571,77.19642857,76.18303571,0.93,1.04,4.07,4.07,4.07,4.43,4.43,0.41,1.43,1.43,0.64,1.69,1.69,3.14,0,0.36,3.14,0.36,2.57,3.5,2.57,3.3
8/19/2007,65.33333333,68,62,90.29166667,62.5,7.5,1.33,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,19,2007,87,91,92,59,59,59,72.89880952,75.83333333,76.77579365,76.08333333,1.02,1.07,4.13,4.16,4.16,4.52,4.52,0.41,1.43,1.43,0.64,1.69,1.69,3.11,0.03,0.36,3.14,0.39,2.57,3.5,2.6,3.3
8/20/2007,71.875,77,68,88.16666667,68.29166667,5.708333333,0.91,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,20,2007,84,91,92,59,59,59,71.00595238,74.97321429,76.31547619,75.9047619,2.06,2.35,4.03,5.49,5.49,5.66,5.85,1.33,1.33,1.43,1.42,1.69,1.69,1.97,1.46,0.36,3.43,1.82,2.57,3.79,4.03,3.3
8/21/2007,76.45833333,86,69,81.29166667,70.125,6,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,21,2007,84,91,92,59,59,59,70.6547619,74.44345238,76.03769841,75.85267857,2.97,3.26,4.68,6.4,6.4,6.4,6.76,1.33,1.33,1.43,2.24,2.24,2.24,1.71,1.72,0.36,3.43,2.08,2.18,3.79,3.9,3
8/22/2007,78.95833333,89,69,76.375,70.66666667,9.375,0.37,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,22,2007,86,89,92,59,59,59,70.7797619,74.03571429,75.79563492,75.9375,2.56,3.26,3.37,6.37,6.4,6.4,6.76,1.33,1.33,1.43,2.24,2.24,2.24,0.81,3.03,0.36,3.84,3.39,2.07,4.2,5.1,2.57
8/23/2007,74.33333333,87,70,84,69,11.625,2.35,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,23,2007,89,89,91,59,59,59,71.32738095,74.14583333,75.67261905,75.99702381,2.7,3.34,3.68,5.31,6.77,6.77,7.13,1.33,1.33,1.43,2.24,2.24,2.24,0.98,3.09,0.36,4.07,3.45,0.52,4.43,3.61,2.57
8/24/2007,73.45833333,80,69,80.29166667,66.95833333,7.125,0.24,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,24,2007,89,89,91,59,59,59,71.6547619,73.91071428,75.30952381,75.99702381,5.05,5.69,5.98,7.4,9.12,9.12,9.29,2.35,2.35,2.35,2.72,2.72,2.72,0.93,3.14,0.17,4.07,3.31,0.36,4.24,3.5,2.57
8/25/2007,71.29166667,78,64,76.04166667,63.20833333,5.625,0.34,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,25,2007,89,89,91,59,59,59,72.07738095,73.55059524,75.00198413,75.91666667,5.29,5.52,6.22,6.33,9.36,9.36,9.36,2.35,2.35,2.35,2.72,2.72,2.72,0.93,3.14,0,4.07,3.14,0.36,4.07,3.5,2.57
8/26/2007,69.83333333,79,61,61.58333333,54.5,5.375,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,26,2007,89,89,91,62,59,59,73.10119047,73,74.92261905,75.85714286,5.54,5.63,6.56,6.61,9.67,9.7,9.7,2.35,2.35,2.35,2.72,2.72,2.72,1.02,3.11,0.03,4.13,3.14,0.39,4.16,3.5,2.6
8/27/2007,70.375,78,61,69.20833333,59.625,7.25,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,27,2007,89,89,91,61,59,59,73.74404762,72.375,74.56349206,75.67261905,4.21,5.63,6.27,6.56,8.24,9.7,9.7,2.35,2.35,2.35,2.72,2.72,2.72,2.06,1.97,1.46,4.03,3.43,1.82,5.49,3.79,4.03
8/28/2007,79.33333333,91,67,65.375,66.41666667,9.625,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,28,2007,89,89,91,61,59,59,73.5297619,72.0922619,74.13888889,75.41071429,3.3,5.63,6.27,6.56,7.98,9.7,9.7,2.35,2.35,2.35,2.72,2.72,2.72,2.97,1.71,1.72,4.68,3.43,2.08,6.4,3.79,3.9
8/29/2007,74.875,84,68,72.375,65.375,8.166666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,29,2007,91,91,91,61,59,59,73.94047619,72.36011905,74.00396825,75.33184524,3.3,5.54,5.86,6.56,6.67,9.67,9.7,2.35,2.35,2.35,2.72,2.72,2.72,2.56,0.81,3.03,3.37,3.84,3.39,6.4,4.2,5.1
8/30/2007,68.125,75,58,61.45833333,53.45833333,10,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,30,2007,91,91,91,61,59,59,73.35714286,72.3422619,73.88293651,75.09375,2.93,4.21,5.63,6.27,6.61,8.24,9.7,2.35,2.35,2.35,2.72,2.72,2.72,2.7,0.98,3.09,3.68,4.07,3.45,6.77,4.43,3.61
8/31/2007,67.91666667,76,57,57.875,51.5,5.208333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,8,31,2007,91,91,91,58,58,58,72.47023809,72.0625,73.43055555,74.59970238,0.58,3.3,5.63,6.27,6.56,7.98,9.7,0.34,2.35,2.35,2.59,2.72,2.72,5.05,0.93,3.14,5.98,4.07,3.31,9.12,4.24,3.5
9/1/2007,69.91666667,80,58,62.375,55.375,5,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,1,2007,91,91,91,57,57,57,71.67857143,71.87797619,72.9265873,74.17113095,0.34,3.3,5.63,5.86,6.56,6.67,9.7,0.34,2.35,2.35,0.58,2.72,2.72,5.29,0.93,3.14,6.22,4.07,3.14,9.36,4.07,3.5
9/2/2007,72.375,83,61,60.16666667,56.70833333,5.041666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,2,2007,91,91,91,57,57,57,71.48214286,72.29166667,72.49404762,74.0625,0,2.93,5.54,5.63,6.56,6.61,9.67,0,2.35,2.35,0.34,2.72,2.72,5.54,1.02,3.11,6.56,4.13,3.14,9.67,4.16,3.5
9/3/2007,76.41666667,88,66,60.16666667,61.33333333,5.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,3,2007,91,91,91,57,57,57,71.8452381,72.79464286,72.1984127,73.88392857,0,0.58,4.21,5.63,6.27,6.56,8.24,0,2.35,2.35,0,2.72,2.72,4.21,2.06,1.97,6.27,4.03,3.43,8.24,5.49,3.79
9/4/2007,77.33333333,89,65,58.83333333,60.41666667,4.333333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,4,2007,91,91,91,57,57,57,72.70833333,73.11904762,72.29761905,73.78125,0,0.34,3.3,5.63,6.27,6.56,7.98,0,2.35,2.35,0,2.72,2.72,3.3,2.97,1.71,6.27,4.68,3.43,7.98,6.4,3.79
9/5/2007,78.625,90,68,59.95833333,63.375,6.416666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,5,2007,89,91,91,57,57,57,72.42261905,73.18154762,72.38095238,73.60863095,0,0,3.3,5.54,5.86,6.56,6.67,0,2.35,2.35,0,2.72,2.72,3.3,2.56,0.81,5.86,3.37,3.84,6.67,6.4,4.2
9/6/2007,76.625,81,73,73.25,67.45833333,12.04166667,0.18,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,6,2007,90,91,91,57,57,57,72.95833333,73.1577381,72.54761905,73.65178571,0,0,2.93,4.21,5.63,6.27,6.61,0,2.35,2.35,0,2.72,2.72,2.93,2.7,0.98,5.63,3.68,4.07,6.61,6.77,4.43
9/7/2007,75.58333333,84,70,76.66666667,67.75,13.79166667,0.19,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,7,2007,90,91,91,57,57,57,74.17261905,73.32142857,72.76587302,73.61607143,0.18,0.18,0.76,3.48,5.81,6.45,6.74,0.18,0.34,2.35,0.18,2.59,2.72,0.58,5.05,0.93,5.63,5.98,4.07,6.56,9.12,4.24
9/8/2007,70.41666667,78,64,64.125,57.04166667,7.208333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,8,2007,90,91,91,58,57,57,75.26785714,73.47321429,73.00793651,73.51190476,0.37,0.37,0.71,3.67,6,6.23,6.93,0.19,0.34,2.35,0.37,0.58,2.72,0.34,5.29,0.93,5.63,6.22,4.07,6.56,9.36,4.07
9/9/2007,70.29166667,79,63,68.75,58.79166667,9.833333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,9,2007,90,91,91,61,57,57,75.33928571,73.41071429,73.30753968,73.20535714,0.37,0.37,0.37,3.3,5.91,6,6.93,0.19,0.19,2.35,0.37,0.37,2.72,0,5.54,1.02,5.54,6.56,4.13,6.56,9.67,4.16
9/10/2007,64.16666667,72,55,80.04166667,57.79166667,8.875,0.36,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,10,2007,90,91,91,63,57,57,75.04166667,73.44345238,73.54365079,72.90922619,0.37,0.37,0.37,0.95,4.58,6,6.64,0.19,0.19,2.35,0.37,0.37,2.72,0,4.21,2.06,4.21,6.27,4.03,6.27,8.24,5.49
9/11/2007,59.91666667,70,50,59,43.91666667,13.41666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,11,2007,90,91,91,55,55,55,73.29166667,73,73.1765873,72.54613095,0.73,0.73,0.73,1.07,4.03,6.36,7,0.36,0.36,2.35,0.37,0.37,2.72,0,3.3,2.97,3.3,6.27,4.68,6.27,7.98,6.4
9/12/2007,56.33333333,66,46,58.66666667,41.70833333,5.541666667,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,12,2007,90,90,91,50,50,50,70.80357143,71.61309524,72.38888889,71.98660714,0.73,0.73,0.73,0.73,4.03,6.27,6.59,0.36,0.36,2.35,0.37,0.37,2.72,0,3.3,2.56,3.3,5.86,3.37,5.86,6.67,6.4
9/13/2007,64.08333333,77,50,54.33333333,45.45833333,8.458333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,13,2007,84,90,91,46,46,46,67.61904762,70.28869048,71.31150794,71.31547619,0.73,0.73,0.73,0.73,3.66,4.94,6.36,0.36,0.36,2.35,0.37,0.37,2.72,0,2.93,2.7,2.93,5.63,3.68,5.63,6.61,6.77
9/14/2007,57.5,65,46,50.20833333,38.91666667,13.45833333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,14,2007,84,90,91,46,46,46,65.82738095,70,70.8234127,71.03125,0.55,0.73,0.73,0.73,1.31,4.03,6.36,0.36,0.36,0.36,0.37,0.37,2.59,0.18,0.58,5.05,0.76,5.63,5.98,5.81,6.56,9.12
9/15/2007,50.33333333,61,40,52.58333333,32.33333333,5.958333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,15,2007,79,90,91,46,46,46,63.24404762,69.25595238,70.06349206,70.56696429,0.36,0.73,0.73,0.73,1.07,4.03,6.36,0.36,0.36,0.36,0.36,0.37,0.58,0.37,0.34,5.29,0.71,5.63,6.22,6,6.56,9.36
9/16/2007,58.75,71,45,52.5,40.04166667,7.25,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,16,2007,79,90,91,40,40,40,60.375,67.85714286,69.06547619,70.07440476,0.36,0.73,0.73,0.73,0.73,3.66,6.27,0.36,0.36,0.36,0.36,0.37,0.37,0.37,0,5.54,0.37,5.54,6.56,5.91,6.56,9.67
9/17/2007,67.16666667,80,52,52.375,49.08333333,12.08333333,0,CHICAGO OHARE INTL AP,41.995,-87.9336,662,9,17,2007,77,90,91,40,40,40,58.72619048,66.88392857,68.53769841,69.83928571,0.36,0.55,0.73,0.73,0.73,1.31,4.94,0.36,0.36,0.36,0.36,0.37,0.37,0.37,0,4.21,0.37,4.21,6.27,4.58,6.27,8.24
